Period,Open,High,Low,Close
2009-05-11,1509.140000,1509.140000,1475.840000,1477.203204
2009-05-08,1473.660000,1510.800000,1473.660000,1509.138276
2009-05-07,1493.390000,1509.710000,1463.840000,1473.663765
2009-05-06,1467.760000,1494.440000,1467.760000,1493.307044
2009-05-05,1472.830000,1473.730000,1456.750000,1467.248097
2009-05-04,1424.410000,1473.610000,1424.410000,1472.641179
2009-05-01,1416.750000,1429.200000,1405.770000,1424.408091
2009-04-30,1418.080000,1442.290000,1409.740000,1416.727302
2009-04-29,1387.990000,1431.770000,1387.990000,1417.989485
2009-04-28,1391.630000,1402.660000,1374.750000,1387.823878
2009-04-27,1405.740000,1410.000000,1386.960000,1391.579962
2009-04-24,1382.520000,1414.390000,1382.520000,1405.736920
2009-04-23,1368.940000,1384.120000,1355.800000,1382.518506
2009-04-22,1379.500000,1398.360000,1364.040000,1368.916296
2009-04-21,1350.520000,1379.320000,1341.490000,1379.216840
2009-04-20,1410.850000,1410.850000,1350.490000,1350.521390
2009-04-17,1403.890000,1420.760000,1396.680000,1410.851696
2009-04-16,1382.400000,1412.030000,1374.450000,1403.885205
2009-04-15,1365.230000,1383.800000,1355.630000,1382.357771
2009-04-14,1393.040000,1393.040000,1362.820000,1365.203940
2009-04-13,1389.490000,1402.030000,1371.270000,1393.125439
2009-04-09,1338.550000,1390.050000,1338.550000,1389.486679
2009-04-08,1322.900000,1343.750000,1321.750000,1338.532445
2009-04-07,1355.210000,1355.210000,1321.250000,1322.912395
2009-04-06,1365.660000,1365.660000,1333.720000,1354.359887
2009-04-03,1352.500000,1365.660000,1340.070000,1365.662652
2009-04-02,1314.700000,1370.700000,1314.700000,1352.474078
2009-04-01,1293.230000,1318.960000,1270.180000,1314.631131
2009-03-31,1276.160000,1313.250000,1276.160000,1292.977215
2009-03-30,1322.190000,1322.190000,1263.810000,1276.224563
2009-03-27,1322.180000,1322.180000,1322.180000,1322.186734
2009-03-26,1349.370000,1349.370000,1349.370000,1349.373225
2009-03-25,1318.610000,1318.610000,1318.610000,1318.610550
2009-03-24,1306.020000,1306.020000,1306.020000,1306.028487
2009-03-23,1333.200000,1333.200000,1333.200000,1333.207125
2009-03-20,1244.850000,1244.850000,1244.850000,1244.854764
2009-03-19,1269.920000,1269.920000,1269.920000,1269.925027
2009-03-18,1286.620000,1286.620000,1286.620000,1286.621527
2009-03-17,1260.290000,1260.290000,1260.290000,1260.291146
2009-03-16,1221.030000,1221.030000,1221.030000,1221.033230
2009-03-13,1225.310000,1225.310000,1225.310000,1225.315656
2009-03-12,1215.860000,1215.860000,1215.860000,1215.868711
2009-03-11,1168.070000,1168.070000,1168.070000,1168.073614
2009-03-10,1164.830000,1164.830000,1164.830000,1164.830754
2009-03-09,1095.030000,1095.030000,1095.030000,1095.035793
2009-03-06,1105.990000,1105.990000,1105.990000,1105.997799
2009-03-05,1104.370000,1104.370000,1104.370000,1104.375861
2009-03-04,1153.340000,1153.340000,1153.340000,1153.349507
2009-03-03,1126.170000,1126.170000,1126.170000,1126.176248
2009-03-02,1133.430000,1133.430000,1133.430000,1133.431109
2009-02-27,1188.840000,1188.840000,1188.840000,1188.840509
2009-02-26,1217.491000,1217.491000,1217.491000,1217.490869
2009-02-25,1236.742000,1236.742000,1236.742000,1236.742412
2009-02-24,1249.760000,1249.760000,1249.760000,1249.760042
2009-02-23,1201.561000,1201.561000,1201.561000,1201.560919
2009-02-20,1244.717000,1244.717000,1244.717000,1244.717039
2009-02-19,1258.817000,1258.817000,1258.817000,1258.816808
2009-02-18,1273.294000,1273.294000,1273.294000,1273.294125
2009-02-17,1274.256000,1274.256000,1274.256000,1274.256403
2009-02-13,1334.833000,1334.833000,1334.833000,1334.832485
2009-02-12,1348.151000,1348.151000,1348.151000,1348.150747
2009-02-11,1345.500000,1345.500000,1345.500000,1345.500182
2009-02-10,1334.303000,1334.303000,1334.303000,1334.303291
2009-02-09,1403.194000,1403.194000,1403.194000,1403.194058
2009-02-06,1401.061000,1401.061000,1401.061000,1401.061373
2009-02-05,1363.816000,1363.816000,1363.816000,1363.815560
2009-02-04,1341.765000,1341.765000,1341.765000,1341.765401
2009-02-03,1350.885000,1350.885000,1350.885000,1350.884810
2009-02-02,1329.813000,1329.813000,1329.813000,1329.812819
2009-01-30,1330.510000,1330.510000,1330.510000,1330.510273
2009-01-29,1361.535000,1361.535000,1361.535000,1361.535417
2009-01-28,1408.072000,1408.072000,1408.072000,1408.072092
2009-01-27,1362.184000,1362.184000,1362.184000,1362.184187
2009-01-26,1347.468000,1347.468000,1347.468000,1347.467479
2009-01-23,1340.018000,1340.018000,1340.018000,1340.018209
2009-01-22,1332.840000,1332.840000,1332.840000,1332.840286
2009-01-21,1353.328000,1353.328000,1353.328000,1353.327587
2009-01-20,1296.633000,1296.633000,1296.633000,1296.632764
2009-01-16,1368.919000,1368.919000,1368.919000,1368.918565
2009-01-15,1358.640000,1358.640000,1358.640000,1358.640413
2009-01-14,1356.789000,1356.789000,1356.789000,1356.788539
2009-01-13,1403.627000,1403.627000,1403.627000,1403.627212
2009-01-12,1401.069000,1401.069000,1401.069000,1401.068985
2009-01-09,1433.412000,1433.412000,1433.412000,1433.412088
2009-01-08,1464.601000,1464.601000,1464.601000,1464.601459
2009-01-07,1459.578000,1459.578000,1459.578000,1459.577713
2009-01-06,1503.866000,1503.866000,1503.866000,1503.866195
2009-01-05,1492.207000,1492.207000,1492.207000,1492.206895
2009-01-02,1499.166000,1499.166000,1499.166000,1499.166101
2008-12-31,1452.976000,1452.976000,1452.976000,1452.976473
2008-12-30,1432.652000,1432.652000,1432.652000,1432.652006
2008-12-29,1398.251000,1398.251000,1398.251000,1398.251238
2008-12-26,1403.223000,1403.223000,1403.223000,1403.222690
2008-12-24,1395.755000,1395.755000,1395.755000,1395.755108
2008-12-23,1387.079000,1387.079000,1387.079000,1387.078580
2008-12-22,1400.417000,1400.417000,1400.417000,1400.417327
2008-12-19,1426.388000,1426.388000,1426.388000,1426.387600
2008-12-18,1422.186000,1422.186000,1422.186000,1422.185901
2008-12-17,1452.876000,1452.876000,1452.876000,1452.875573
2008-12-16,1466.874000,1466.874000,1466.874000,1466.874439
2008-12-15,1395.211000,1395.211000,1395.211000,1395.210619
2008-12-12,1413.071000,1413.071000,1413.071000,1413.070986
2008-12-11,1403.196000,1403.196000,1403.196000,1403.196398
2008-12-10,1444.000000,1444.000000,1444.000000,1443.999781
2008-12-09,1426.880000,1426.880000,1426.880000,1426.880037
2008-12-08,1460.603000,1460.603000,1460.603000,1460.602751
2008-12-05,1406.363000,1406.363000,1406.363000,1406.362946
2008-12-04,1356.812000,1356.812000,1356.812000,1356.812144
2008-12-03,1397.716000,1397.716000,1397.716000,1397.716377
2008-12-02,1361.789000,1361.789000,1361.789000,1361.788794
2008-12-01,1309.392000,1309.392000,1309.392000,1309.392040
2008-11-28,1437.679000,1437.679000,1437.679000,1437.679172
2008-11-26,1423.904000,1423.904000,1423.904000,1423.904388
2008-11-25,1374.789000,1374.789000,1374.789000,1374.789133
2008-11-24,1365.634000,1365.634000,1365.634000,1365.634111
2008-11-21,1282.590000,1282.590000,1282.590000,1282.589952
2008-11-20,1206.039000,1206.039000,1206.039000,1206.038832
2008-11-19,1292.756000,1292.756000,1292.756000,1292.755941
2008-11-18,1376.815000,1376.815000,1376.815000,1376.814572
2008-11-17,1363.137000,1363.137000,1363.137000,1363.137309
2008-11-14,1399.196000,1399.196000,1399.196000,1399.195519
2008-11-13,1459.817000,1459.817000,1459.817000,1459.817362
2008-11-12,1365.149000,1365.149000,1365.149000,1365.148756
2008-11-11,1439.216000,1439.216000,1439.216000,1439.216107
2008-11-10,1471.642000,1471.642000,1471.642000,1471.642116
2008-11-07,1490.307000,1490.307000,1490.307000,1490.307058
2008-11-06,1448.009000,1448.009000,1448.009000,1448.008930
2008-11-05,1524.214000,1524.214000,1524.214000,1524.214125
2008-11-04,1607.997000,1607.997000,1607.997000,1607.996713
2008-11-03,1544.913000,1544.913000,1544.913000,1544.913328
2008-10-31,1548.814000,1548.814000,1548.814000,1548.813601
2008-10-30,1525.365000,1525.365000,1525.365000,1525.365386
2008-10-29,1486.728000,1486.728000,1486.728000,1486.727706
2008-10-28,1503.158000,1503.158000,1503.158000,1503.158344
2008-10-27,1356.780000,1356.780000,1356.780000,1356.779971
2008-10-24,1401.291000,1401.291000,1401.291000,1401.290642
2008-10-23,1451.373000,1451.373000,1451.373000,1451.373455
2008-10-22,1433.221000,1433.221000,1433.221000,1433.221426
2008-10-21,1526.020000,1526.020000,1526.020000,1526.019556
2008-10-20,1574.500000,1574.500000,1574.500000,1574.499817
2008-10-17,1502.838000,1502.838000,1502.838000,1502.837672
2008-10-16,1512.206000,1512.206000,1512.206000,1512.206341
2008-10-15,1450.504000,1450.504000,1450.504000,1450.504355
2008-10-14,1594.414000,1594.414000,1594.414000,1594.414007
2008-10-13,1602.928000,1602.928000,1602.928000,1602.928167
2008-10-10,1436.562000,1436.562000,1436.562000,1436.562099
2008-10-09,1453.519000,1453.519000,1453.519000,1453.518574
2008-10-08,1573.342000,1573.342000,1573.342000,1573.342051
2008-10-07,1590.513000,1590.513000,1590.513000,1590.512914
2008-10-06,1687.335000,1687.335000,1687.335000,1687.335127
2008-10-03,1754.907000,1754.907000,1754.907000,1754.906889
2008-10-02,1778.897000,1778.897000,1778.897000,1778.896613
2008-10-01,1853.264000,1853.264000,1853.264000,1853.263755
2008-09-30,1861.438000,1861.438000,1861.438000,1861.438294
2008-09-29,1765.724000,1765.724000,1765.724000,1765.723494
2008-09-26,1935.787000,1935.787000,1935.787000,1935.786740
2008-09-25,1929.244000,1929.244000,1929.244000,1929.244104
2008-09-24,1892.051000,1892.051000,1892.051000,1892.050965
2008-09-23,1895.781000,1895.781000,1895.781000,1895.781158
2008-09-22,1925.855000,1925.855000,1925.855000,1925.854770
2008-09-19,2002.322000,2002.322000,2002.322000,2002.321684
2008-09-18,1924.849000,1924.849000,1924.849000,1924.849547
2008-09-17,1844.306000,1844.306000,1844.306000,1844.306071
2008-09-16,1935.490000,1935.490000,1935.490000,1935.489523
2008-09-15,1902.174000,1902.174000,1902.174000,1902.173980
2008-09-12,1996.255000,1996.255000,1996.255000,1996.254577
2008-09-11,1992.001000,1992.001000,1992.001000,1992.001230
2008-09-10,1964.248000,1964.248000,1964.248000,1964.248347
2008-09-09,1952.138000,1952.138000,1952.138000,1952.137532
2008-09-08,2021.129000,2021.129000,2021.129000,2021.128908
2008-09-05,1980.183000,1980.183000,1980.183000,1980.183124
2008-09-04,1971.369000,1971.369000,1971.369000,1971.369383
2008-09-03,2032.127000,2032.127000,2032.127000,2032.127176
2008-09-02,2035.237000,2035.237000,2035.237000,2035.237355
2008-08-29,2043.532000,2043.532000,2043.532000,2043.531949
2008-08-28,2071.862000,2071.862000,2071.862000,2071.861789
2008-08-27,2041.237000,2041.237000,2041.237000,2041.237274
2008-08-26,2024.724000,2024.724000,2024.724000,2024.724064
2008-08-25,2017.267000,2017.267000,2017.267000,2017.266854
2008-08-22,2057.638000,2057.638000,2057.638000,2057.637898
2008-08-21,2034.347000,2034.347000,2034.347000,2034.346990
2008-08-20,2029.151000,2029.151000,2029.151000,2029.151015
2008-08-19,2016.517000,2016.517000,2016.517000,2016.517037
2008-08-18,2035.299000,2035.299000,2035.299000,2035.298544
2008-08-15,2066.356000,2066.356000,2066.356000,2066.355811
2008-08-14,2057.722000,2057.722000,2057.722000,2057.721849
2008-08-13,2046.347000,2046.347000,2046.347000,2046.347289
2008-08-12,2051.662000,2051.662000,2051.662000,2051.662065
2008-08-11,2076.591000,2076.591000,2076.591000,2076.590648
2008-08-08,2061.773000,2061.773000,2061.773000,2061.772783
2008-08-07,2013.655000,2013.655000,2013.655000,2013.655127
2008-08-06,2050.229000,2050.229000,2050.229000,2050.229143
2008-08-05,2042.444000,2042.444000,2042.444000,2042.444147
2008-08-04,1985.233000,1985.233000,1985.233000,1985.232895
2008-08-01,2003.162000,2003.162000,2003.162000,2003.161894
2008-07-31,2014.394000,2014.394000,2014.394000,2014.394390
2008-07-30,2040.807000,2040.807000,2040.807000,2040.807342
2008-07-29,2007.213000,2007.213000,2007.213000,2007.213028
2008-07-28,1961.230000,1961.230000,1961.230000,1961.230529
2008-07-25,1998.406000,1998.406000,1998.406000,1998.405918
2008-07-24,1990.086000,1990.086000,1990.086000,1990.086117
2008-07-23,2037.151000,2037.151000,2037.151000,2037.150853
2008-07-22,2028.905000,2028.905000,2028.905000,2028.905401
2008-07-21,2001.855000,2001.855000,2001.855000,2001.855265
2008-07-18,2002.884000,2002.884000,2002.884000,2002.883925
2008-07-17,2002.304000,2002.304000,2002.304000,2002.303721
2008-07-16,1978.469000,1978.469000,1978.469000,1978.469202
2008-07-15,1929.847000,1929.847000,1929.847000,1929.846876
2008-07-14,1951.084000,1951.084000,1951.084000,1951.084322
2008-07-11,1968.863000,1968.863000,1968.863000,1968.863053
2008-07-10,1990.783000,1990.783000,1990.783000,1990.783206
2008-07-09,1976.965000,1976.965000,1976.965000,1976.965205
2008-07-08,2022.826000,2022.826000,2022.826000,2022.826360
2008-07-07,1988.089000,1988.089000,1988.089000,1988.088689
2008-07-03,2004.867000,2004.867000,2004.867000,2004.867375
2008-07-02,2002.643000,2002.643000,2002.643000,2002.643023
2008-07-01,2039.656000,2039.656000,2039.656000,2039.655621
2008-06-30,2031.471000,2031.471000,2031.471000,2031.471265
2008-06-27,2028.891000,2028.891000,2028.891000,2028.890930
2008-06-26,2036.401000,2036.401000,2036.401000,2036.400556
2008-06-25,2097.365000,2097.365000,2097.365000,2097.364726
2008-06-24,2085.077000,2085.077000,2085.077000,2085.076890
2008-06-23,2090.936000,2090.936000,2090.936000,2090.935519
2008-06-20,2090.815000,2090.815000,2090.815000,2090.814802
2008-06-19,2130.303000,2130.303000,2130.303000,2130.302678
2008-06-18,2121.776000,2121.776000,2121.776000,2121.776417
2008-06-17,2142.552000,2142.552000,2142.552000,2142.551520
2008-06-16,2157.140000,2157.140000,2157.140000,2157.139589
2008-06-13,2156.961000,2156.961000,2156.961000,2156.960695
2008-06-12,2124.937000,2124.937000,2124.937000,2124.936956
2008-06-11,2117.837000,2117.837000,2117.837000,2117.837027
2008-06-10,2153.769000,2153.769000,2153.769000,2153.769278
2008-06-09,2159.028000,2159.028000,2159.028000,2159.028339
2008-06-06,2157.236000,2157.236000,2157.236000,2157.236288
2008-06-05,2225.742000,2225.742000,2225.742000,2225.742182
2008-06-04,2183.010000,2183.010000,2183.010000,2183.009514
2008-06-03,2182.646000,2182.646000,2182.646000,2182.646095
2008-06-02,2195.269000,2195.269000,2195.269000,2195.268764
2008-05-30,2218.499000,2218.499000,2218.499000,2218.498595
2008-05-29,2215.117000,2215.117000,2215.117000,2215.117182
2008-05-28,2203.102000,2203.102000,2203.102000,2203.102211
2008-05-27,2193.978000,2193.978000,2193.978000,2193.977843
2008-05-23,2179.054000,2179.054000,2179.054000,2179.053726
2008-05-22,2208.198000,2208.198000,2208.198000,2208.197865
2008-05-21,2202.021000,2202.021000,2202.021000,2202.020514
2008-05-20,2237.787000,2237.787000,2237.787000,2237.786835
2008-05-19,2258.740000,2258.740000,2258.740000,2258.740242
2008-05-16,2256.635000,2256.635000,2256.635000,2256.634838
2008-05-15,2253.763000,2253.763000,2253.763000,2253.763246
2008-05-14,2229.744000,2229.744000,2229.744000,2229.744355
2008-05-13,2220.462000,2220.462000,2220.462000,2220.461878
2008-05-12,2220.811000,2220.811000,2220.811000,2220.811196
2008-05-09,2196.537000,2196.537000,2196.537000,2196.537274
2008-05-08,2210.952000,2210.952000,2210.952000,2210.951583
2008-05-07,2202.770000,2202.770000,2202.770000,2202.769864
2008-05-06,2242.473000,2242.473000,2242.473000,2242.473374
2008-05-05,2225.368000,2225.368000,2225.368000,2225.368209
2008-05-02,2235.299000,2235.299000,2235.299000,2235.298993
2008-05-01,2228.093000,2228.093000,2228.093000,2228.092587
2008-04-30,2190.131000,2190.131000,2190.131000,2190.130729
2008-04-29,2198.498000,2198.498000,2198.498000,2198.497660
2008-04-28,2207.017000,2207.017000,2207.017000,2207.017021
2008-04-25,2209.251000,2209.251000,2209.251000,2209.251261
2008-04-24,2194.964000,2194.964000,2194.964000,2194.963661
2008-04-23,2180.910000,2180.910000,2180.910000,2180.909853
2008-04-22,2174.590000,2174.590000,2174.590000,2174.590136
2008-04-21,2193.872000,2193.872000,2193.872000,2193.872112
2008-04-18,2197.235000,2197.235000,2197.235000,2197.235463
2008-04-17,2158.077000,2158.077000,2158.077000,2158.076555
2008-04-16,2156.673000,2156.673000,2156.673000,2156.672907
2008-04-15,2108.591000,2108.591000,2108.591000,2108.590719
2008-04-14,2098.915000,2098.915000,2098.915000,2098.915129
2008-04-11,2106.013000,2106.013000,2106.013000,2106.013157
2008-04-10,2149.669000,2149.669000,2149.669000,2149.669320
2008-04-09,2139.993000,2139.993000,2139.993000,2139.993053
2008-04-08,2157.279000,2157.279000,2157.279000,2157.278819
2008-04-07,2167.605000,2167.605000,2167.605000,2167.605423
2008-04-04,2164.211000,2164.211000,2164.211000,2164.211256
2008-04-03,2162.458000,2162.458000,2162.458000,2162.457977
2008-04-02,2159.633000,2159.633000,2159.633000,2159.632965
2008-04-01,2163.383000,2163.383000,2163.383000,2163.383262
2008-03-31,2088.418000,2088.418000,2088.418000,2088.418214
2008-03-28,2076.556000,2076.556000,2076.556000,2076.555830
2008-03-27,2093.111000,2093.111000,2093.111000,2093.110752
2008-03-26,2116.925000,2116.925000,2116.925000,2116.925096
2008-03-25,2135.542000,2135.542000,2135.542000,2135.541591
2008-03-24,2130.623000,2130.623000,2130.623000,2130.622584
2008-03-20,2098.463000,2098.463000,2098.463000,2098.462759
2008-03-19,2049.395000,2049.395000,2049.395000,2049.395050
2008-03-18,2100.377000,2100.377000,2100.377000,2100.377419
2008-03-17,2014.876000,2014.876000,2014.876000,2014.875627
2008-03-14,2032.785000,2032.785000,2032.785000,2032.785313
2008-03-13,2075.883000,2075.883000,2075.883000,2075.883295
2008-03-12,2065.210000,2065.210000,2065.210000,2065.210233
2008-03-11,2083.363000,2083.363000,2083.363000,2083.363019
2008-03-10,2008.712000,2008.712000,2008.712000,2008.712462
2008-03-07,2040.174000,2040.174000,2040.174000,2040.174200
2008-03-06,2057.442000,2057.442000,2057.442000,2057.442004
2008-03-05,2103.420000,2103.420000,2103.420000,2103.421733
2008-03-04,2091.420000,2091.420000,2091.420000,2091.422340
2008-03-03,2098.640000,2098.640000,2098.640000,2098.638595
2008-02-29,2097.480000,2097.480000,2097.480000,2097.475002
2008-02-28,2155.810000,2155.810000,2155.810000,2155.805290
2008-02-27,2175.001000,2175.001000,2175.001000,2175.001337
2008-02-26,2176.476000,2176.476000,2176.476000,2176.475914
2008-02-25,2161.511000,2161.511000,2161.511000,2161.511585
2008-02-22,2132.021000,2132.021000,2132.021000,2132.021194
2008-02-21,2115.126000,2115.126000,2115.126000,2115.125928
2008-02-20,2141.954000,2141.954000,2141.954000,2141.953833
2008-02-19,2124.119000,2124.119000,2124.119000,2124.118873
2008-02-15,2125.854000,2125.854000,2125.854000,2125.854053
2008-02-14,2123.941000,2123.941000,2123.941000,2123.940659
